age,gender,income,usage_gb,complaints,tenure_months,plan_type,churn
48.0,male,10589,89.0,5,32,Prepaid,1
19.0,female,28368,7.0,2,43,Postpaid,0
24.0,male,93648,52.0,9,36,Postpaid,1
26.0,female,77943,51.0,5,2,Prepaid,0
46.0,female,61777,6.0,5,35,Postpaid,0
56.0,female,66790,84.0,2,14,Prepaid,0
67.0,male,47198,50.0,6,44,Postpaid,0
32.0,male,91459,13.0,9,16,Postpaid,1
66.0,male,24060,13.0,7,58,Prepaid,0
59.0,male,38242,70.0,5,7,Prepaid,1
21.0,female,28053,62.0,6,53,Postpaid,0
39.0,female,86321,41.0,2,3,Prepaid,0
36.0,male,58604,41.0,0,41,Prepaid,0
72.0,female,71539,4.0,6,21,Postpaid,1
75.0,male,92748,4.0,1,12,Prepaid,0
68.0,female,27591,54.0,0,13,Postpaid,0
50.0,male,96798,37.0,7,3,Prepaid,1
48.0,female,21384,25.0,4,8,Prepaid,0
37.0,male,77886,38.0,8,24,Prepaid,1
65.0,male,73245,60.0,8,10,Prepaid,0
23.0,male,84287,30.0,1,58,Prepaid,0
34.0,male,24261,35.0,7,49,Prepaid,0
26.0,female,96391,28.0,3,28,Prepaid,0
48.0,female,81489,66.0,7,6,Prepaid,0
36.0,male,19957,6.0,0,59,Postpaid,0
30.0,male,60138,91.0,4,43,Prepaid,0
41.0,female,83554,55.0,6,11,Prepaid,0
71.0,female,52918,25.0,4,4,Prepaid,0
52.0,male,44281,76.0,5,37,Prepaid,0
69.0,female,34797,94.0,0,3,Postpaid,0
74.0,female,56434,6.0,0,37,Prepaid,0
73.0,female,98546,21.0,6,27,Postpaid,0
39.0,female,64676,15.0,4,52,Prepaid,0
72.0,male,74995,7.0,5,23,Prepaid,0
74.0,male,80166,74.0,3,27,Postpaid,1
77.0,female,80025,20.0,0,33,Prepaid,0
39.0,male,46040,38.0,7,59,Postpaid,0
32.0,male,79183,81.0,1,42,Prepaid,0
54.0,female,39524,61.0,7,40,Prepaid,0
75.0,male,62561,68.0,0,19,Prepaid,0
73.0,female,37220,10.0,9,29,Prepaid,1
53.0,male,94572,97.0,2,12,Postpaid,1
27.0,male,75713,9.0,8,24,Prepaid,1
44.0,male,62543,71.0,0,49,Prepaid,0
62.0,male,50635,64.0,4,6,Prepaid,0
52.0,female,56804,41.0,4,10,Postpaid,0
39.0,female,80191,83.0,1,35,Postpaid,0
39.0,female,34633,89.0,4,48,Postpaid,0
21.0,female,84561,7.0,2,58,Postpaid,0
35.0,male,35356,95.0,4,35,Postpaid,0
59.0,male,22745,24.0,3,39,Prepaid,0
32.0,female,76319,79.0,1,18,Postpaid,0
79.0,male,73751,82.0,7,25,Prepaid,0
23.0,female,40129,56.0,5,19,Postpaid,0
54.0,female,68389,86.0,8,7,Postpaid,0
48.0,female,75583,82.0,8,22,Postpaid,0
69.0,female,80905,52.0,2,13,Postpaid,0
73.0,female,95743,18.0,2,35,Prepaid,0
51.0,female,86892,44.0,9,45,Prepaid,0
57.0,female,49537,90.0,3,58,Postpaid,0
61.0,male,30721,21.0,0,52,Postpaid,0
50.0,male,18759,99.0,5,19,Prepaid,0
29.0,female,61642,18.0,9,56,Prepaid,1
44.0,male,69989,66.0,2,56,Prepaid,0
32.0,female,72179,64.0,6,30,Postpaid,0
46.0,male,10857,20.0,3,13,Postpaid,0
56.0,female,73121,47.0,3,46,Prepaid,0
30.0,female,80830,15.0,4,7,Postpaid,0
33.0,female,74958,37.0,1,22,Postpaid,0
69.0,female,57308,95.0,3,32,Prepaid,0
41.0,male,11365,6.0,2,51,Postpaid,0
30.0,male,54075,87.0,8,58,Postpaid,0
62.0,male,68027,68.0,2,49,Prepaid,1
62.0,male,61249,75.0,8,29,Prepaid,0
69.0,female,61712,28.0,0,6,Postpaid,0
65.0,female,56476,94.0,4,48,Postpaid,0
79.0,male,59681,26.0,2,51,Postpaid,0
53.0,male,39139,50.0,4,28,Postpaid,0
35.0,female,64446,4.0,7,33,Postpaid,0
71.0,female,35335,88.0,9,51,Prepaid,0
34.0,female,54233,70.0,7,8,Prepaid,1
36.0,female,47376,17.0,5,48,Prepaid,0
69.0,male,74278,66.0,5,31,Postpaid,0
72.0,male,90541,19.0,9,41,Postpaid,0
39.0,male,66994,44.0,9,12,Postpaid,1
63.0,male,22183,51.0,7,37,Prepaid,0
75.0,male,70075,93.0,1,16,Postpaid,0
67.0,male,39228,33.0,2,31,Postpaid,0
18.0,female,14454,2.0,2,31,Postpaid,0
59.0,male,27307,43.0,2,57,Prepaid,0
28.0,female,99943,92.0,9,40,Prepaid,1
70.0,female,48442,80.0,1,33,Prepaid,0
22.0,female,28154,6.0,8,24,Prepaid,1
79.0,female,22014,6.0,8,20,Postpaid,0
28.0,female,68529,75.0,5,39,Postpaid,0
44.0,male,78471,72.0,3,53,Prepaid,1
32.0,male,41782,56.0,2,34,Prepaid,0
68.0,female,19312,9.0,6,39,Prepaid,1
42.0,female,41920,28.0,6,20,Postpaid,0
64.0,male,69873,84.0,5,33,Postpaid,1
22.0,male,20259,14.0,5,34,Prepaid,0
46.0,male,34093,20.0,8,41,Prepaid,0
74.0,male,10180,45.0,7,19,Prepaid,1
75.0,female,52497,73.0,7,21,Prepaid,1
30.0,male,25348,82.0,2,22,Prepaid,0
42.0,female,27998,59.0,0,25,Postpaid,0
43.0,female,20170,49.0,4,18,Prepaid,0
53.0,female,75720,39.0,3,12,Postpaid,0
51.0,male,54055,5.0,3,30,Postpaid,1
24.0,male,95344,27.0,5,51,Postpaid,0
65.0,male,45553,22.0,9,2,Prepaid,0
31.0,female,29957,6.0,8,40,Postpaid,1
37.0,female,28368,74.0,6,49,Postpaid,1
70.0,male,95783,35.0,7,49,Postpaid,0
60.0,male,63074,51.0,4,51,Postpaid,0
42.0,female,39274,20.0,5,19,Prepaid,0
74.0,female,68874,59.0,4,6,Prepaid,0
42.0,female,60206,14.0,8,59,Postpaid,1
53.0,female,20331,68.0,9,42,Postpaid,0
33.0,female,73143,74.0,4,22,Prepaid,0
29.0,male,20726,31.0,7,51,Postpaid,1
48.0,male,27934,22.0,0,21,Postpaid,0
52.0,female,74199,78.0,4,45,Postpaid,0
67.0,male,50028,23.0,8,57,Postpaid,0
42.0,female,29995,18.0,6,46,Postpaid,0
73.0,female,16104,34.0,5,39,Postpaid,0
55.0,male,63428,96.0,2,12,Postpaid,0
22.0,male,72734,46.0,8,56,Prepaid,0
63.0,male,28274,27.0,9,26,Postpaid,0
53.0,female,47495,51.0,3,37,Prepaid,0
42.0,female,40982,35.0,8,37,Postpaid,0
46.0,female,90248,66.0,5,15,Prepaid,1
36.0,female,81181,44.0,3,36,Postpaid,0
56.0,female,34659,59.0,3,24,Postpaid,0
53.0,male,56220,44.0,5,21,Prepaid,1
45.0,male,93124,48.0,4,51,Prepaid,0
35.0,female,41116,45.0,6,43,Prepaid,1
42.0,female,22693,40.0,1,29,Prepaid,0
48.0,female,36849,96.0,4,2,Postpaid,0
47.0,male,64626,27.0,7,42,Postpaid,1
37.0,male,99306,80.0,8,44,Postpaid,0
54.0,male,37702,71.0,2,10,Prepaid,0
32.0,male,15270,53.0,6,45,Postpaid,0
49.0,female,26360,32.0,3,24,Prepaid,0
25.0,male,47129,48.0,7,44,Prepaid,0
47.0,male,18454,85.0,3,50,Postpaid,1
66.0,female,13148,19.0,6,42,Postpaid,0
68.0,female,69007,59.0,4,56,Prepaid,0
61.0,male,84193,76.0,2,5,Postpaid,0
64.0,female,30985,63.0,5,20,Prepaid,1
22.0,female,57035,15.0,6,4,Postpaid,0
39.0,female,61553,51.0,6,11,Prepaid,1
58.0,male,70084,19.0,7,23,Postpaid,0
67.0,female,98147,92.0,6,2,Postpaid,1
54.0,female,89669,35.0,8,24,Postpaid,0
70.0,female,38436,42.0,4,8,Postpaid,0
34.0,female,97812,85.0,5,7,Prepaid,1
27.0,male,13144,43.0,4,50,Prepaid,1
23.0,female,96566,20.0,5,44,Prepaid,1
54.0,female,22854,89.0,1,27,Postpaid,0
59.0,female,20258,65.0,8,34,Prepaid,0
35.0,male,20738,60.0,5,18,Prepaid,0
66.0,female,20981,8.0,5,29,Postpaid,0
63.0,female,51695,45.0,8,46,Postpaid,1
40.0,female,67614,46.0,4,31,Prepaid,0
32.0,male,77018,26.0,4,47,Prepaid,0
64.0,male,11430,56.0,5,29,Postpaid,0
59.0,female,36679,25.0,9,22,Postpaid,1
28.0,female,21909,47.0,2,53,Prepaid,0
33.0,male,23125,80.0,1,54,Postpaid,0
48.0,male,77177,73.0,1,14,Prepaid,0
49.0,male,67669,28.0,7,28,Postpaid,1
28.0,male,28895,21.0,0,46,Prepaid,0
76.0,male,37106,1.0,7,16,Prepaid,0
42.0,male,93244,35.0,8,45,Postpaid,1
41.0,male,61765,2.0,6,54,Postpaid,0
21.0,female,31494,13.0,1,14,Postpaid,0
72.0,male,94040,97.0,6,10,Prepaid,1
32.0,female,27875,85.0,4,56,Prepaid,0
79.0,male,36221,56.0,0,59,Postpaid,0
48.0,male,72348,77.0,1,51,Postpaid,0
72.0,male,56124,49.0,7,37,Postpaid,0
29.0,male,16232,60.0,5,6,Postpaid,0
28.0,female,82613,91.0,4,55,Postpaid,0
67.0,male,30534,8.0,7,12,Postpaid,1
68.0,male,72254,35.0,5,11,Postpaid,0
51.0,female,40093,12.0,9,43,Prepaid,1
19.0,female,77633,79.0,0,23,Postpaid,0
76.0,male,90830,82.0,2,52,Prepaid,0
42.0,male,79531,72.0,1,52,Postpaid,0
76.0,male,92906,61.0,4,48,Prepaid,0
71.0,female,58592,48.0,9,50,Prepaid,0
70.0,female,15854,3.0,4,33,Postpaid,1
60.0,male,58245,77.0,3,52,Prepaid,0
59.0,male,51511,89.0,0,55,Postpaid,0
51.0,female,74700,96.0,3,17,Postpaid,0
19.0,female,32382,34.0,2,26,Postpaid,0
42.0,female,72788,20.0,1,37,Postpaid,0
63.0,female,49748,65.0,1,51,Prepaid,0
68.0,female,70305,2.0,6,23,Postpaid,0
52.0,male,47779,6.0,7,16,Postpaid,0
61.0,male,44392,82.0,7,19,Postpaid,0
19.0,female,29283,95.0,0,48,Postpaid,0
47.0,female,84568,40.0,9,31,Postpaid,1
49.0,male,16180,51.0,5,16,Prepaid,0
73.0,male,31258,54.0,5,43,Prepaid,0
37.0,female,48400,14.0,8,39,Postpaid,1
32.0,male,24015,23.0,2,31,Prepaid,0
39.0,female,92505,30.0,5,37,Postpaid,0
28.0,male,41064,84.0,0,14,Postpaid,0
52.0,male,31815,44.0,4,11,Postpaid,0
57.0,female,32844,72.0,2,48,Prepaid,0
67.0,male,27251,20.0,1,41,Prepaid,0
78.0,male,69686,95.0,6,58,Prepaid,0
22.0,male,53315,88.0,1,56,Prepaid,0
33.0,female,30791,48.0,9,22,Postpaid,1
36.0,female,88597,23.0,2,28,Postpaid,0
33.0,male,69084,97.0,0,51,Prepaid,0
69.0,male,46261,81.0,4,1,Postpaid,0
26.0,male,56190,51.0,3,51,Prepaid,0
19.0,male,69059,27.0,6,10,Postpaid,0
71.0,male,23720,62.0,6,16,Postpaid,0
77.0,female,82753,37.0,5,29,Prepaid,0
32.0,male,33255,67.0,5,42,Prepaid,0
38.0,male,12662,83.0,7,21,Prepaid,1
49.0,female,56955,49.0,6,56,Postpaid,0
50.0,male,88878,5.0,1,47,Postpaid,0
79.0,female,75979,56.0,4,44,Postpaid,0
43.0,female,37761,86.0,6,46,Postpaid,0
18.0,female,45842,23.0,2,2,Postpaid,0
44.0,male,63635,95.0,8,49,Prepaid,1
52.0,male,30954,36.0,4,36,Postpaid,1
50.0,male,83806,68.0,3,11,Postpaid,0
49.0,male,36557,70.0,3,46,Prepaid,0
75.0,female,29501,19.0,6,7,Postpaid,0
68.0,female,18560,4.0,7,37,Prepaid,1
33.0,male,72394,94.0,2,34,Prepaid,0
40.0,male,12263,70.0,1,2,Postpaid,1
59.0,female,82492,63.0,0,23,Postpaid,0
43.0,male,97581,31.0,4,8,Postpaid,1
44.0,female,20000,11.0,9,56,Postpaid,1
28.0,female,18676,27.0,9,48,Prepaid,0
33.0,female,94105,55.0,5,59,Prepaid,0
63.0,male,21239,69.0,5,29,Prepaid,0
70.0,female,46686,32.0,5,20,Prepaid,0
66.0,male,88386,22.0,2,57,Prepaid,0
37.0,male,22508,25.0,4,19,Prepaid,0
26.0,male,69715,96.0,9,25,Prepaid,1
27.0,female,44435,63.0,6,8,Postpaid,0
42.0,female,49246,99.0,2,49,Prepaid,0
50.0,male,93795,1.0,0,8,Prepaid,0
73.0,male,68412,46.0,7,3,Postpaid,0
73.0,female,38749,46.0,9,50,Prepaid,1
18.0,female,94148,40.0,1,50,Postpaid,0
61.0,female,62268,39.0,3,51,Prepaid,0
36.0,male,18943,8.0,8,51,Postpaid,0
30.0,male,45335,4.0,2,9,Prepaid,0
52.0,male,31933,78.0,1,22,Prepaid,0
20.0,female,67819,44.0,3,46,Postpaid,0
38.0,male,87427,17.0,3,19,Prepaid,0
52.0,male,13519,35.0,4,46,Postpaid,0
34.0,female,80257,93.0,9,54,Prepaid,0
54.0,female,92468,47.0,9,57,Prepaid,0
46.0,male,99483,99.0,5,46,Postpaid,0
67.0,female,69506,16.0,0,48,Prepaid,0
29.0,female,38251,13.0,2,36,Postpaid,1
21.0,male,23078,56.0,1,5,Prepaid,1
50.0,male,95039,68.0,0,26,Prepaid,0
33.0,male,47125,98.0,3,57,Prepaid,0
61.0,male,40931,47.0,0,54,Postpaid,0
23.0,male,76057,20.0,5,15,Postpaid,1
53.0,male,74358,54.0,2,45,Postpaid,0
79.0,female,82841,31.0,7,19,Prepaid,1
23.0,female,89446,18.0,5,25,Prepaid,0
36.0,female,88931,9.0,9,39,Postpaid,1
70.0,male,25370,72.0,4,30,Postpaid,0
51.0,female,25265,64.0,1,36,Prepaid,0
28.0,female,28507,17.0,9,6,Prepaid,1
31.0,female,66457,56.0,3,18,Prepaid,0
65.0,female,62286,88.0,7,48,Postpaid,0
71.0,male,87152,81.0,7,37,Prepaid,0
40.0,female,85944,45.0,9,50,Postpaid,1
47.0,female,83203,6.0,6,57,Prepaid,1
66.0,female,17105,63.0,5,21,Prepaid,0
28.0,male,72604,52.0,3,16,Postpaid,0
30.0,female,86579,92.0,4,19,Prepaid,0
66.0,female,98415,55.0,7,34,Prepaid,1
29.0,female,40880,74.0,5,15,Postpaid,1
65.0,male,79904,53.0,0,24,Prepaid,0
48.0,male,46560,54.0,3,11,Postpaid,0
79.0,female,24470,32.0,9,23,Postpaid,0
20.0,female,40587,40.0,2,56,Postpaid,0
76.0,male,32609,30.0,4,26,Prepaid,0
31.0,female,92033,46.0,8,45,Prepaid,0
20.0,female,25807,95.0,2,26,Postpaid,0
62.0,male,21771,34.0,6,26,Postpaid,0
51.0,male,62178,46.0,7,39,Postpaid,0
69.0,female,61684,94.0,3,7,Prepaid,0
24.0,female,60499,15.0,8,21,Postpaid,1
23.0,female,23329,26.0,4,9,Prepaid,1
53.0,female,54870,49.0,2,12,Postpaid,0
72.0,male,93573,41.0,2,42,Prepaid,0
43.0,male,18082,34.0,2,11,Prepaid,0
67.0,female,81813,78.0,5,12,Postpaid,0
74.0,female,21320,50.0,2,34,Prepaid,0
71.0,male,31043,37.0,3,21,Postpaid,1
49.0,female,90832,48.0,7,8,Prepaid,0
61.0,male,36800,88.0,8,57,Prepaid,0
50.0,male,57017,98.0,6,55,Prepaid,0
59.0,male,44336,25.0,5,35,Postpaid,0
53.0,male,65282,4.0,6,31,Postpaid,0
50.0,female,46487,4.0,4,48,Postpaid,0
45.0,female,49944,45.0,2,58,Prepaid,0
58.0,male,83560,63.0,7,7,Prepaid,1
64.0,female,59870,6.0,1,6,Postpaid,0
74.0,female,60808,51.0,9,20,Prepaid,1
56.0,female,82502,40.0,4,18,Postpaid,0
24.0,male,48515,93.0,8,53,Prepaid,1
54.0,female,84121,60.0,0,30,Postpaid,0
37.0,male,74750,42.0,4,48,Prepaid,0
19.0,male,89535,59.0,4,40,Prepaid,0
22.0,female,51207,14.0,3,43,Prepaid,1
54.0,male,60279,48.0,5,57,Prepaid,0
76.0,male,21541,33.0,6,35,Postpaid,0
49.0,female,20020,18.0,9,46,Prepaid,0
45.0,female,19674,39.0,8,16,Prepaid,0
23.0,male,66970,64.0,2,16,Prepaid,0
59.0,male,39336,58.0,9,35,Postpaid,0
21.0,male,36002,96.0,4,54,Postpaid,0
70.0,female,64258,28.0,4,3,Postpaid,0
68.0,female,45854,70.0,0,30,Prepaid,0
79.0,female,22135,55.0,6,12,Prepaid,0
35.0,male,60170,87.0,8,53,Prepaid,0
28.0,male,59512,90.0,2,31,Prepaid,0
36.0,male,22571,71.0,8,3,Prepaid,1
67.0,male,34264,42.0,0,1,Prepaid,1
31.0,female,31354,53.0,9,38,Postpaid,0
73.0,male,72587,65.0,2,14,Postpaid,0
27.0,female,32421,80.0,4,3,Postpaid,0
21.0,female,12543,23.0,0,9,Prepaid,0
31.0,male,34008,87.0,8,10,Prepaid,0
64.0,female,52212,80.0,5,21,Postpaid,0
55.0,female,79245,9.0,9,43,Prepaid,0
39.0,male,14703,27.0,3,51,Postpaid,0
58.0,male,89309,24.0,0,32,Prepaid,0
58.0,male,39745,58.0,6,56,Postpaid,0
52.0,male,40836,21.0,1,47,Postpaid,0
49.0,female,11401,30.0,6,10,Postpaid,1
24.0,female,34871,19.0,0,44,Prepaid,0
34.0,male,52218,7.0,1,14,Postpaid,0
50.0,female,66348,46.0,6,57,Postpaid,0
26.0,female,79031,32.0,6,50,Postpaid,0
47.0,male,57044,50.0,1,4,Prepaid,0
25.0,female,19019,21.0,1,11,Postpaid,0
66.0,male,45228,29.0,8,27,Prepaid,1
24.0,male,76170,89.0,0,44,Prepaid,0
23.0,male,67559,80.0,2,33,Prepaid,0
57.0,female,62577,27.0,9,6,Postpaid,1
31.0,female,55751,17.0,5,38,Postpaid,0
39.0,male,55414,97.0,0,39,Postpaid,0
37.0,male,99372,68.0,8,55,Postpaid,1
31.0,male,63953,49.0,3,16,Postpaid,0
65.0,female,63738,70.0,7,3,Prepaid,0
60.0,female,40230,22.0,6,45,Postpaid,0
32.0,male,54103,43.0,3,42,Postpaid,0
60.0,female,73930,39.0,3,31,Prepaid,0
62.0,female,87222,72.0,5,41,Postpaid,0
51.0,female,80169,19.0,3,11,Postpaid,0
53.0,female,69610,49.0,1,8,Postpaid,0
75.0,female,80040,83.0,7,24,Postpaid,1
46.0,female,12964,20.0,6,53,Prepaid,0
41.0,male,34251,12.0,6,31,Postpaid,0
51.0,male,31876,82.0,7,38,Postpaid,0
69.0,female,68851,87.0,5,59,Prepaid,0
61.0,male,77801,43.0,9,18,Postpaid,0
22.0,female,23328,5.0,8,29,Prepaid,1
46.0,female,27363,54.0,9,41,Prepaid,1
63.0,male,54587,30.0,1,9,Prepaid,0
31.0,female,97147,59.0,1,24,Postpaid,0
79.0,male,10236,14.0,4,33,Prepaid,0
68.0,female,89151,80.0,6,18,Prepaid,0
70.0,female,27422,68.0,2,13,Postpaid,0
23.0,male,34166,64.0,1,26,Postpaid,0
53.0,female,66856,51.0,0,52,Prepaid,0
50.0,male,75589,22.0,5,25,Prepaid,0
56.0,male,88692,93.0,9,50,Postpaid,0
70.0,female,10494,27.0,4,40,Prepaid,0
39.0,female,14412,37.0,7,8,Postpaid,0
51.0,male,53040,92.0,0,54,Prepaid,0
60.0,male,60269,5.0,2,35,Postpaid,0
64.0,male,33476,13.0,6,34,Postpaid,1
65.0,male,67309,76.0,4,42,Postpaid,0
38.0,female,33872,37.0,0,3,Prepaid,0
79.0,male,93915,58.0,2,15,Postpaid,1
18.0,female,25968,58.0,7,47,Prepaid,0
48.0,female,68962,82.0,6,37,Prepaid,1
55.0,female,57728,62.0,8,23,Prepaid,0
21.0,male,19272,43.0,3,28,Prepaid,0
45.0,female,64435,55.0,9,37,Postpaid,0
54.0,male,23206,74.0,9,29,Postpaid,0
55.0,male,58562,38.0,3,27,Postpaid,0
25.0,male,67218,17.0,2,33,Prepaid,0
35.0,female,16495,49.0,9,17,Postpaid,0
33.0,female,29405,99.0,3,34,Prepaid,0
57.0,female,36613,12.0,4,41,Postpaid,0
38.0,female,93547,18.0,9,42,Postpaid,1
53.0,female,29904,99.0,2,37,Postpaid,0
63.0,male,92861,83.0,8,27,Postpaid,0
67.0,male,58058,12.0,1,39,Postpaid,0
29.0,female,95379,22.0,2,43,Prepaid,1
74.0,female,84815,69.0,3,19,Postpaid,0
28.0,male,36365,78.0,4,29,Postpaid,0
19.0,female,60379,73.0,2,40,Prepaid,0
20.0,male,74525,86.0,8,40,Prepaid,0
30.0,female,17053,51.0,6,30,Postpaid,0
72.0,female,69671,87.0,6,16,Prepaid,1
30.0,female,51369,60.0,7,54,Postpaid,0
60.0,female,13204,48.0,6,32,Prepaid,0
43.0,female,88031,64.0,6,32,Postpaid,0
20.0,male,33900,43.0,6,28,Prepaid,1
45.0,female,88677,61.0,7,45,Postpaid,0
19.0,female,28609,83.0,9,18,Prepaid,1
47.0,female,58749,95.0,1,56,Prepaid,0
52.0,male,43372,58.0,5,4,Postpaid,0
50.0,male,90369,1.0,1,1,Postpaid,0
35.0,female,95774,62.0,1,31,Prepaid,0
65.0,male,79305,25.0,9,51,Postpaid,0
54.0,female,86104,24.0,4,1,Prepaid,0
33.0,male,79202,88.0,7,41,Prepaid,0
44.0,female,36408,45.0,7,23,Prepaid,1
24.0,female,92835,79.0,0,2,Postpaid,0
75.0,male,57702,37.0,4,22,Prepaid,0
64.0,female,40912,61.0,1,39,Prepaid,0
35.0,female,27303,66.0,3,38,Postpaid,0
59.0,female,73879,89.0,1,51,Prepaid,0
60.0,female,34969,20.0,6,59,Prepaid,0
55.0,female,68740,56.0,1,4,Prepaid,0
21.0,male,15850,41.0,4,51,Postpaid,0
72.0,male,67132,46.0,3,1,Postpaid,1
77.0,male,67834,85.0,9,58,Prepaid,0
78.0,female,57225,14.0,7,46,Postpaid,0
78.0,female,69122,55.0,3,57,Prepaid,0
75.0,female,99440,39.0,2,4,Postpaid,0
63.0,male,85465,89.0,7,5,Postpaid,1
21.0,female,49559,22.0,6,59,Prepaid,0
46.0,female,88439,24.0,5,17,Postpaid,1
33.0,male,95900,9.0,0,23,Postpaid,0
31.0,male,24405,44.0,0,18,Postpaid,1
69.0,male,42303,2.0,6,10,Prepaid,1
68.0,female,76873,50.0,4,5,Prepaid,0
50.0,female,56347,23.0,8,8,Postpaid,0
63.0,male,22123,40.0,0,50,Prepaid,0
26.0,male,52526,60.0,1,2,Prepaid,0
31.0,female,43634,68.0,7,53,Postpaid,1
71.0,male,76493,7.0,9,13,Postpaid,1
45.0,female,56398,15.0,7,36,Postpaid,0
51.0,male,22592,32.0,0,16,Postpaid,0
46.0,male,14452,52.0,0,53,Prepaid,0
30.0,male,35857,88.0,8,3,Prepaid,0
69.0,female,24108,14.0,4,43,Postpaid,0
65.0,male,88865,7.0,4,56,Prepaid,0
60.0,female,34400,63.0,9,26,Prepaid,0
39.0,male,67104,97.0,2,27,Prepaid,0
57.0,male,21478,83.0,2,9,Postpaid,0
77.0,male,49754,56.0,6,52,Postpaid,0
58.0,male,94068,2.0,9,57,Prepaid,1
48.0,male,67909,58.0,3,30,Postpaid,1
34.0,female,35948,46.0,1,41,Prepaid,0
50.0,male,77290,45.0,0,45,Postpaid,0
41.0,female,55105,49.0,0,21,Prepaid,0
55.0,male,31159,56.0,3,1,Postpaid,0
20.0,male,99688,72.0,5,8,Postpaid,0
29.0,female,94382,20.0,4,53,Postpaid,0
66.0,female,60997,8.0,2,48,Postpaid,0
41.0,male,12986,6.0,6,6,Prepaid,0
44.0,male,47034,41.0,8,48,Postpaid,1
51.0,female,56256,51.0,2,53,Prepaid,0
45.0,male,93681,78.0,6,33,Postpaid,0
65.0,male,75969,43.0,5,27,Postpaid,1
33.0,female,30024,53.0,6,59,Prepaid,0
65.0,female,55902,97.0,0,52,Postpaid,0
30.0,male,26155,75.0,6,23,Prepaid,0
40.0,male,52645,69.0,7,29,Prepaid,1
54.0,male,58182,37.0,6,56,Postpaid,0
72.0,male,55880,16.0,8,55,Postpaid,0
32.0,female,48457,92.0,7,38,Prepaid,0
54.0,female,49352,55.0,9,39,Postpaid,1
21.0,male,81728,8.0,6,44,Prepaid,0
22.0,male,55528,48.0,4,18,Postpaid,0
65.0,male,13780,10.0,8,55,Prepaid,0
62.0,male,76674,98.0,6,18,Postpaid,0
41.0,female,65595,53.0,5,50,Prepaid,0
56.0,male,72612,78.0,5,49,Postpaid,0
41.0,female,73961,47.0,3,18,Prepaid,0
35.0,female,25587,2.0,6,48,Prepaid,0
44.0,female,97472,64.0,4,52,Postpaid,1
37.0,male,99135,65.0,1,30,Postpaid,0
68.0,female,23118,23.0,4,32,Postpaid,0
43.0,female,29704,71.0,9,31,Prepaid,1
37.0,male,32161,23.0,3,3,Prepaid,0
51.0,male,96980,69.0,6,32,Prepaid,0
64.0,male,93919,75.0,4,40,Prepaid,0
34.0,female,33851,14.0,2,34,Prepaid,0
76.0,female,66756,29.0,3,30,Postpaid,0
46.0,male,31911,17.0,9,30,Postpaid,1
58.0,male,13424,73.0,1,32,Postpaid,0
77.0,male,30728,24.0,6,55,Postpaid,0
44.0,male,16960,64.0,8,25,Postpaid,1
30.0,female,86296,42.0,1,14,Prepaid,0
64.0,female,80689,9.0,7,4,Prepaid,0
18.0,male,26587,88.0,6,52,Postpaid,0
46.0,female,61072,71.0,3,11,Postpaid,0
78.0,female,28463,26.0,1,25,Postpaid,0
43.0,female,60887,88.0,9,45,Postpaid,0
60.0,female,90637,71.0,1,11,Postpaid,0
50.0,male,89187,81.0,9,14,Prepaid,1
31.0,female,84976,18.0,6,38,Prepaid,0
37.0,male,31698,1.0,8,38,Postpaid,0
50.0,female,27167,7.0,2,15,Prepaid,0
24.0,male,24438,54.0,0,32,Prepaid,0
43.0,male,21441,78.0,6,42,Postpaid,0
43.0,female,65242,91.0,3,14,Postpaid,0
69.0,female,69259,96.0,5,27,Prepaid,0
25.0,male,89418,60.0,4,17,Postpaid,1
70.0,male,18130,63.0,3,56,Postpaid,0
43.0,male,33872,29.0,7,23,Prepaid,0
58.0,female,75515,1.0,5,51,Postpaid,0
52.0,male,71316,20.0,6,52,Prepaid,0
36.0,female,48468,6.0,6,10,Prepaid,0
75.0,female,23714,68.0,6,56,Prepaid,0
31.0,female,53578,50.0,3,3,Prepaid,0
20.0,female,25471,77.0,7,23,Postpaid,0
64.0,female,58197,15.0,2,10,Prepaid,1
56.0,male,91135,91.0,9,3,Postpaid,1
73.0,female,27612,72.0,8,33,Postpaid,0
46.0,male,20616,90.0,5,36,Prepaid,0
19.0,female,76386,65.0,1,35,Prepaid,0
19.0,male,12191,34.0,9,25,Postpaid,1
44.0,female,98506,62.0,5,47,Postpaid,1
33.0,male,79744,60.0,8,30,Prepaid,0
75.0,male,46303,18.0,0,32,Postpaid,0
25.0,female,42625,11.0,3,27,Prepaid,0
72.0,female,44817,65.0,2,13,Postpaid,0
31.0,male,45699,10.0,8,39,Prepaid,0
25.0,male,85559,10.0,4,49,Postpaid,0
35.0,female,81987,8.0,1,18,Postpaid,0
26.0,male,28412,62.0,6,28,Postpaid,1
42.0,female,26194,92.0,1,53,Postpaid,0
38.0,male,58649,50.0,4,13,Postpaid,1
50.0,female,68529,16.0,9,25,Postpaid,0
51.0,female,75445,51.0,4,16,Postpaid,0
18.0,female,38217,48.0,4,21,Postpaid,0
25.0,male,53421,59.0,0,28,Postpaid,0
28.0,male,19384,43.0,4,55,Prepaid,0
30.0,male,51016,53.0,9,1,Prepaid,1
23.0,male,71874,33.0,9,22,Prepaid,1
37.0,male,37397,90.0,9,52,Postpaid,0
52.0,male,38679,54.0,3,5,Postpaid,0
